question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
How many reviews were written for businesses located in California in the last 10 calendar months (not including the current month)?,"SELECT count(*) AS review_count FROM review r JOIN business b ON r.business_id = b.business_id WHERE b.state = 'CA' AND (r.year * 12 + extract(MONTH FROM to_date(r.month, 'Month'))) >= (extract(YEAR FROM CURRENT_DATE) * 12 + extract(MONTH FROM CURRENT_DATE) - 10);",yelp,date_functions,,postgres,"SELECT COUNT(r.rid) AS review_count
FROM review r
JOIN business b ON r.business_id = b.business_id
WHERE b.state = 'CA'
  AND r.year >= EXTRACT(YEAR
                        FROM CURRENT_DATE - INTERVAL '10 months')
  AND r.month >= TO_CHAR(CURRENT_DATE - INTERVAL '10 months', 'Month')
  AND r.month < TO_CHAR(CURRENT_DATE, 'Month');",,INCORRECT RESULTS,0,0,0,0,0,16.43,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the total number of check-ins on the 2 days before Saturday?,"SELECT sum(COUNT) AS total_checkins FROM checkin WHERE DAY IN ('Thursday', 'Friday') ;",yelp,date_functions,,postgres,"SELECT SUM(COUNT)
FROM checkin
WHERE DAY IN ('Friday',
              'Thursday');",,,0,1,0,0,0,24.09,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What was the message that came with the tip made exactly 2 months after March 2021?,SELECT text AS message FROM tip WHERE MONTH ILIKE '%May%' AND YEAR = 2021 LIMIT 1;,yelp,date_functions,,postgres,"SELECT text
FROM tip
WHERE MONTH = 'May'
  AND YEAR = 2021;",,,0,1,0,0,0,15.34,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many check-ins occurred on each day of the week?,"SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.day ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT DAY,
       COUNT(*) AS checkins
FROM checkin
GROUP BY DAY;",,INCORRECT RESULTS,0,0,0,0,0,14.11,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
Return the name and average rating for each business in new york,"SELECT business.name, AVG(review.rating) AS average_rating FROM business JOIN review ON business.business_id = review.business_id WHERE business.city ILIKE '%NEW YORK%' GROUP BY business.name;",yelp,group_by,,postgres,"SELECT b.name,
       AVG(r.rating) AS average_rating
FROM business b
JOIN review r ON b.business_id = r.business_id
WHERE b.city = 'New York'
GROUP BY b.name;",,,0,1,0,0,0,15.71,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the total count of check-ins for each business id?,"SELECT checkin.business_id, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.business_id ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT business_id,
       COUNT(COUNT) AS total_checkins
FROM checkin
GROUP BY business_id;",,INCORRECT RESULTS,0,0,0,0,0,12.86,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the total number of check-ins for each day of the week for the business with ID ""abc123""?","SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin WHERE checkin.business_id = 'abc123' GROUP BY checkin.day ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT DAY,
       COUNT(*) AS total_checkins
FROM checkin
WHERE business_id = 'abc123'
GROUP BY DAY;",,INCORRECT RESULTS,0,0,0,0,0,15.77,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"Which neighbourhoods have the highest number of businesses, and how many businesses are located in each neighbourhood?","SELECT {neighbourhood.neighbourhood_name, neighbourhood.id}, COUNT(DISTINCT neighbourhood.business_id) AS business_count FROM neighbourhood GROUP BY {} ORDER BY business_count DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT n.neighbourhood_name,
       COUNT(b.business_id) AS business_count
FROM neighbourhood n
JOIN business b ON n.business_id = b.business_id
GROUP BY n.neighbourhood_name
ORDER BY business_count DESC;",,,0,1,0,0,0,15.54,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many check-ins occurred on Mondays at businesses in the state of California?,SELECT SUM(checkin.count) AS total_checkins FROM business JOIN checkin ON business.business_id = checkin.business_id WHERE business.state = 'CA' AND checkin.day ILIKE '%Monday%';,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*)
FROM checkin
WHERE DAY = 'Monday'
  AND EXISTS
    (SELECT 1
     FROM business
     WHERE business.business_id = checkin.business_id
       AND state = 'CA');",,INCORRECT RESULTS,0,0,0,0,0,23.95,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"How many reviews were posted by users with the name ""Sarah Williams"" in the month of April 2021?",SELECT COUNT(*) FROM review JOIN users ON review.user_id = users.user_id WHERE users.name ILIKE '%Sarah Williams%' AND review.month = 'April' AND review.year = 2021;,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*)
FROM review
WHERE user_id IN
    (SELECT user_id
     FROM users
     WHERE name = 'Sarah Williams')
  AND MONTH = 'April'
  AND YEAR = 2021;",,,0,1,0,0,0,23.26,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many reviews were posted for each business id in the year 2021?,"SELECT review.business_id, COUNT(*) AS review_count FROM review WHERE review.year = 2021 GROUP BY review.business_id ORDER BY review_count DESC NULLS LAST;",yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(rid) AS review_count,
       business_id
FROM review
WHERE YEAR = 2021
GROUP BY business_id;",,,0,1,0,0,0,14.90,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the average rating of businesses in the city of San Francisco?,"SELECT AVG(sf.average_rating) AS sf_average_rating FROM (SELECT business.business_id, AVG(review.rating) AS average_rating FROM business JOIN review ON business.business_id = review.business_id WHERE LOWER(business.city) ILIKE '%san francisco%' GROUP BY business.business_id) AS sf;",yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
The rating of businesses in a city refers to the average rating of the businesses in that city.
I.e., you must compute the average rating of each business before computing the average rating of businesses in the city.

",postgres,"SELECT AVG(r.rating) AS average_rating
FROM review r
JOIN business b ON r.business_id = b.business_id
WHERE b.city = 'San Francisco';",,INCORRECT RESULTS,0,0,0,0,0,15.00,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the total number of reviews posted in the year 2021 for businesses in the category ""Cafe""?",SELECT COUNT(review.rid) AS total_reviews FROM review JOIN category ON review.business_id = category.business_id WHERE review.year = 2021 AND category.category_name ILIKE '%Cafe%';,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*) AS total_reviews
FROM review r
JOIN category c ON r.business_id = c.business_id
WHERE r.year = 2021
  AND c.category_name = 'Cafe';",,,0,1,0,0,0,15.99,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"How many reviews were posted in each month of the year 2021, ordered by the month?","SELECT review.month, COUNT(review.rid) AS review_count FROM review WHERE review.year = 2021 GROUP BY review.month ORDER BY TO_DATE(review.month, 'Month') NULLS LAST;",yelp,order_by,,postgres,"SELECT MONTH,
       COUNT(*) AS review_count
FROM review
WHERE YEAR = 2021
GROUP BY MONTH
ORDER BY MONTH;",,INCORRECT RESULTS,0,0,0,0,0,13.95,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
Please provide a list of business names in New York and their average ratings ordered by the highest average rating first.,"SELECT business.name, AVG(review.rating) AS average_rating FROM business JOIN review ON business.business_id = review.business_id WHERE business.city ILIKE '%New York%' GROUP BY business.name, business.business_id ORDER BY average_rating DESC NULLS LAST;",yelp,order_by,,postgres,"SELECT b.name,
       AVG(r.rating) AS average_rating
FROM business b
JOIN review r ON b.business_id = r.business_id
WHERE b.city = 'New York'
GROUP BY b.name
ORDER BY average_rating DESC;",,,0,1,0,0,0,16.17,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What are the names of the businesses in the database, ordered alphabetically?",SELECT business.name FROM business ORDER BY business.name ASC NULLS LAST;,yelp,order_by,,postgres,"SELECT name
FROM business
ORDER BY name ASC;",,,0,1,0,0,0,14.09,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What are the top 3 businesses in terms of review count?,"SELECT {business.name, business.business_id, business.bid}, business.review_count FROM business ORDER BY business.review_count DESC NULLS LAST LIMIT 3;",yelp,order_by,,postgres,"SELECT name,
       review_count
FROM business
ORDER BY review_count DESC
LIMIT 3;",,,0,1,0,0,0,14.70,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the latitude and longitude of the business with the highest rating?,"SELECT business.latitude, business.longitude FROM business JOIN review ON business.business_id = review.business_id GROUP BY business.business_id, business.latitude, business.longitude ORDER BY AVG(review.rating) DESC LIMIT 1;",yelp,order_by,,postgres,"SELECT b.latitude,
       b.longitude
FROM business AS b
JOIN review AS r ON b.business_id = r.business_id
WHERE r.rating =
    (SELECT MAX(rating)
     FROM review);",,,0,1,0,0,0,14.20,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"How does the ratio of positive reviews (rating > 3) to negative reviews (rating < 3) vary across different categories of businesses, ordered by descending ratio?","SELECT {category.category_name, category.id}, CAST(COUNT(CASE WHEN review.rating > 3 THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN review.rating < 3 THEN 1 END), 0) AS ratio FROM review JOIN category ON review.business_id = category.business_id GROUP BY {} ORDER BY ratio DESC NULLS LAST;",yelp,ratio,,postgres,"WITH positive_reviews AS
  (SELECT category.category_name,
          COUNT(CASE
                    WHEN review.rating > 3 THEN review.rid
                END) AS pos_count
   FROM review
   JOIN category ON review.business_id = category.business_id
   GROUP BY category.category_name),
     negative_reviews AS
  (SELECT category.category_name,
          COUNT(CASE
                    WHEN review.rating < 3 THEN review.rid
                END) AS neg_count
   FROM review
   JOIN category ON review.business_id = category.business_id
   GROUP BY category.category_name)
SELECT p.category_name,
       COALESCE(p.pos_count, 0) AS pos_count,
       COALESCE(n.neg_count, 0) AS neg_count,
       (COALESCE(p.pos_count, 0) / NULLIF(COALESCE(n.neg_count, 0), 0))::numeric(10, 2) AS ratio
FROM positive_reviews p
FULL OUTER JOIN negative_reviews n ON p.category_name = n.category_name
ORDER BY ratio DESC;",,INCORRECT RESULTS,0,0,0,0,0,19.36,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the ratio of businesses in the state of California to businesses in the state of New York?,"SELECT CAST(COUNT(CASE WHEN business.state = 'CA' THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN business.state = 'NY' THEN 1 END), 0) AS ratio FROM business;",yelp,ratio,,postgres,"SELECT (COUNT(business_id) FILTER (
                                   WHERE state = 'CA'))::float / COUNT(business_id) FILTER (
                                                                                            WHERE state = 'NY') AS ratio
FROM business;",,,0,1,0,0,0,13.44,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the ratio of check-ins on weekends to check-ins on weekdays for the business named ""Mark’s Bistro""?","SELECT CAST(SUM(CASE WHEN checkin.day IN ('Saturday', 'Sunday') THEN checkin.count ELSE 0 END) AS FLOAT) / NULLIF(SUM(CASE WHEN checkin.day NOT IN ('Saturday', 'Sunday') THEN checkin.count ELSE 0 END), 0) AS ratio FROM checkin JOIN business ON checkin.business_id = business.business_id WHERE business.name ILIKE '%Mark’s Bistro%';",yelp,ratio,,postgres,"SELECT (SUM(CASE
                WHEN DAY IN ('Saturday', 'Sunday') THEN COUNT
                ELSE 0
            END)::float / SUM(CASE
                                  WHEN DAY NOT IN ('Saturday', 'Sunday') THEN COUNT
                                  ELSE 0
                              END)) AS weekend_to_weekday_ratio
FROM checkin
WHERE business_id =
    (SELECT business_id
     FROM business
     WHERE name = 'Mark’s Bistro');",,,0,1,0,0,0,25.75,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the ratio of open businesses to closed businesses in the city of San Francisco?,"SELECT CAST(SUM(CASE WHEN business.is_open = 1 THEN 1 ELSE 0 END) AS FLOAT) / NULLIF(SUM(CASE WHEN business.is_open = 0 THEN 1 ELSE 0 END), 0) AS ratio FROM business WHERE LOWER(business.city) ILIKE '%san francisco%';",yelp,ratio,,postgres,"SELECT (SUM(CASE
                WHEN b.is_open = 1 THEN 1
                ELSE 0
            END) / SUM(CASE
                           WHEN b.is_open = 0 THEN 1
                           ELSE 0
                       END)) AS open_closed_ratio
FROM business b
WHERE b.city = 'San Francisco';",,,0,1,0,0,0,16.71,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
