question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
What is the total count of check-ins for each business id?,"SELECT checkin.business_id, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.business_id ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT business_id,
       SUM(COUNT) AS total_checkins
FROM checkin
GROUP BY business_id;",,,0,1,0,0,0,3.66,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the total number of check-ins for each day of the week for the business with ID ""abc123""?","SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin WHERE checkin.business_id = 'abc123' GROUP BY checkin.day ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT DAY,
       SUM(COUNT) AS total_checkins
FROM checkin
WHERE business_id = 'abc123'
GROUP BY DAY;",,,0,1,0,0,0,3.90,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"Which neighbourhoods have the highest number of businesses, and how many businesses are located in each neighbourhood?","SELECT {neighbourhood.neighbourhood_name, neighbourhood.id}, COUNT(DISTINCT neighbourhood.business_id) AS business_count FROM neighbourhood GROUP BY {} ORDER BY business_count DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT n.neighbourhood_name,
       COUNT(b.business_id) AS business_count
FROM business b
JOIN neighbourhood n ON b.business_id = n.business_id
GROUP BY n.neighbourhood_name
ORDER BY business_count DESC;",,,0,1,0,0,0,4.07,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many check-ins occurred on Mondays at businesses in the state of California?,SELECT SUM(checkin.count) AS total_checkins FROM business JOIN checkin ON business.business_id = checkin.business_id WHERE business.state = 'CA' AND checkin.day ILIKE '%Monday%';,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT SUM(COUNT)
FROM checkin
WHERE DAY = 'Monday'
  AND EXISTS
    (SELECT 1
     FROM business
     WHERE business.business_id = checkin.business_id
       AND state = 'CA');",,,0,1,0,0,0,3.96,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"How many reviews were posted by users with the name ""Sarah Williams"" in the month of April 2021?",SELECT COUNT(*) FROM review JOIN users ON review.user_id = users.user_id WHERE users.name ILIKE '%Sarah Williams%' AND review.month = 'April' AND review.year = 2021;,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*)
FROM review
JOIN users ON review.user_id = users.user_id
WHERE users.name = 'Sarah Williams'
  AND EXTRACT(MONTH
              FROM TO_TIMESTAMP(review.year || '-' || review.month, 'YYYY-MM')) = 4
  AND EXTRACT(YEAR
              FROM TO_TIMESTAMP(review.year || '-' || review.month, 'YYYY-MM')) = 2021;",,"EXECUTION ERROR: (psycopg2.errors.InvalidDatetimeFormat) invalid value ""Ja"" for ""MM""
DETAIL:  Value must be an integer.

[SQL: SELECT COUNT(*)
FROM review
JOIN users ON review.user_id = users.user_id
WHERE users.name = 'Sarah Williams'
  AND EXTRACT(MONTH
              FROM TO_TIMESTAMP(review.year || '-' || review.month, 'YYYY-MM')) = 4
  AND EXTRACT(YEAR
              FROM TO_TIMESTAMP(review.year || '-' || review.month, 'YYYY-MM')) = 2021;]
(Background on this error at: https://sqlalche.me/e/20/9h9h)",0,0,0,1,0,4.53,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many reviews were posted for each business id in the year 2021?,"SELECT review.business_id, COUNT(*) AS review_count FROM review WHERE review.year = 2021 GROUP BY review.business_id ORDER BY review_count DESC NULLS LAST;",yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT business_id,
       COUNT(*) AS review_count
FROM review
WHERE EXTRACT(YEAR
              FROM timestamp) = 2021
GROUP BY business_id;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column ""timestamp"" does not exist
LINE 5:               FROM timestamp) = 2021
                           ^

[SQL: SELECT business_id,
       COUNT(*) AS review_count
FROM review
WHERE EXTRACT(YEAR
              FROM timestamp) = 2021
GROUP BY business_id;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,3.84,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the average rating of businesses in the city of San Francisco?,"SELECT AVG(sf.average_rating) AS sf_average_rating FROM (SELECT business.business_id, AVG(review.rating) AS average_rating FROM business JOIN review ON business.business_id = review.business_id WHERE LOWER(business.city) ILIKE '%san francisco%' GROUP BY business.business_id) AS sf;",yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
The rating of businesses in a city refers to the average rating of the businesses in that city.
I.e., you must compute the average rating of each business before computing the average rating of businesses in the city.

",postgres,"SELECT AVG(rating) AS average_rating
FROM review
JOIN business ON review.business_id = business.business_id
WHERE city = 'San Francisco';",,INCORRECT RESULTS,0,0,0,0,0,3.81,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the total number of reviews posted in the year 2021 for businesses in the category ""Cafe""?",SELECT COUNT(review.rid) AS total_reviews FROM review JOIN category ON review.business_id = category.business_id WHERE review.year = 2021 AND category.category_name ILIKE '%Cafe%';,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*)
FROM review
JOIN category ON review.business_id = category.business_id
WHERE EXTRACT(YEAR
              FROM review.date) = 2021
  AND category.category_name = 'Cafe';",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column review.date does not exist
LINE 5:               FROM review.date) = 2021
                           ^

[SQL: SELECT COUNT(*)
FROM review
JOIN category ON review.business_id = category.business_id
WHERE EXTRACT(YEAR
              FROM review.date) = 2021
  AND category.category_name = 'Cafe';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,3.98,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"How many reviews were posted in each month of the year 2021, ordered by the month?","SELECT review.month, COUNT(review.rid) AS review_count FROM review WHERE review.year = 2021 GROUP BY review.month ORDER BY TO_DATE(review.month, 'Month') NULLS LAST;",yelp,order_by,,postgres,"SELECT MONTH,
       COUNT(*) AS review_count
FROM review
WHERE YEAR = 2021
GROUP BY MONTH
ORDER BY MONTH;",,INCORRECT RESULTS,0,0,0,0,0,3.77,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
Please provide a list of business names in New York and their average ratings ordered by the highest average rating first.,"SELECT business.name, AVG(review.rating) AS average_rating FROM business JOIN review ON business.business_id = review.business_id WHERE business.city ILIKE '%New York%' GROUP BY business.name, business.business_id ORDER BY average_rating DESC NULLS LAST;",yelp,order_by,,postgres,"SELECT b.name,
       AVG(r.rating) AS avg_rating
FROM business b
JOIN review r ON b.business_id = r.business_id
WHERE b.state = 'NY'
GROUP BY b.name
ORDER BY avg_rating DESC;",,,0,1,0,0,0,4.05,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What are the names of the businesses in the database, ordered alphabetically?",SELECT business.name FROM business ORDER BY business.name ASC NULLS LAST;,yelp,order_by,,postgres,"SELECT name
FROM business
ORDER BY name ASC;",,,0,1,0,0,0,3.50,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What are the top 3 businesses in terms of review count?,"SELECT {business.name, business.business_id, business.bid}, business.review_count FROM business ORDER BY business.review_count DESC NULLS LAST LIMIT 3;",yelp,order_by,,postgres,"SELECT name,
       review_count
FROM business
ORDER BY review_count DESC
LIMIT 3;",,,0,1,0,0,0,3.65,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the latitude and longitude of the business with the highest rating?,"SELECT business.latitude, business.longitude FROM business JOIN review ON business.business_id = review.business_id GROUP BY business.business_id, business.latitude, business.longitude ORDER BY AVG(review.rating) DESC LIMIT 1;",yelp,order_by,,postgres,"SELECT b.latitude,
       b.longitude
FROM business AS b
JOIN
  (SELECT business_id,
          MAX(rating) AS max_rating
   FROM review) AS r ON b.business_id = r.business_id
WHERE r.max_rating =
    (SELECT MAX(rating)
     FROM review);",,"EXECUTION ERROR: (psycopg2.errors.GroupingError) column ""review.business_id"" must appear in the GROUP BY clause or be used in an aggregate function
LINE 5:   (SELECT business_id,
                  ^

[SQL: SELECT b.latitude,
       b.longitude
FROM business AS b
JOIN
  (SELECT business_id,
          MAX(rating) AS max_rating
   FROM review) AS r ON b.business_id = r.business_id
WHERE r.max_rating =
    (SELECT MAX(rating)
     FROM review);]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.21,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"How does the ratio of positive reviews (rating > 3) to negative reviews (rating < 3) vary across different categories of businesses, ordered by descending ratio?","SELECT {category.category_name, category.id}, CAST(COUNT(CASE WHEN review.rating > 3 THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN review.rating < 3 THEN 1 END), 0) AS ratio FROM review JOIN category ON review.business_id = category.business_id GROUP BY {} ORDER BY ratio DESC NULLS LAST;",yelp,ratio,,postgres,"SELECT c.category_name,
       COUNT(DISTINCT CASE
                          WHEN r.rating > 3 THEN r.business_id
                      END) AS positive_reviews,
       COUNT(DISTINCT CASE
                          WHEN r.rating < 3 THEN r.business_id
                      END) AS negative_reviews,
       (COUNT(DISTINCT CASE
                           WHEN r.rating > 3 THEN r.business_id
                       END)::FLOAT / NULLIF(COUNT(DISTINCT CASE
                                                               WHEN r.rating < 3 THEN r.business_id
                                                           END), 0)) AS ratio
FROM review r
JOIN business b ON r.business_id = b.business_id
JOIN category c ON b.business_id = c.business_id
GROUP BY c.category_name
ORDER BY ratio DESC;",,INCORRECT RESULTS,0,0,0,0,0,6.86,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the ratio of businesses in the state of California to businesses in the state of New York?,"SELECT CAST(COUNT(CASE WHEN business.state = 'CA' THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN business.state = 'NY' THEN 1 END), 0) AS ratio FROM business;",yelp,ratio,,postgres,"SELECT (COUNT(*) FILTER (
                         WHERE state = 'CA')::FLOAT) / COUNT(*) AS ratio_ca_to_total,
       COUNT(*) FILTER (
                        WHERE state = 'NY')::FLOAT / COUNT(*) AS ratio_ny_to_total
FROM business;",,INCORRECT RESULTS,0,0,0,0,0,4.13,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the ratio of check-ins on weekends to check-ins on weekdays for the business named ""Mark’s Bistro""?","SELECT CAST(SUM(CASE WHEN checkin.day IN ('Saturday', 'Sunday') THEN checkin.count ELSE 0 END) AS FLOAT) / NULLIF(SUM(CASE WHEN checkin.day NOT IN ('Saturday', 'Sunday') THEN checkin.count ELSE 0 END), 0) AS ratio FROM checkin JOIN business ON checkin.business_id = business.business_id WHERE business.name ILIKE '%Mark’s Bistro%';",yelp,ratio,,postgres,"WITH weekend_checkins AS
  (SELECT SUM(COUNT) AS total_weekend_checkins
   FROM checkin
   WHERE DAY IN ('Saturday',
                 'Sunday')
     AND business_id = 'Mark’s Bistro'),
     weekday_checkins AS
  (SELECT SUM(COUNT) AS total_weekday_checkins
   FROM checkin
   WHERE DAY NOT IN ('Saturday',
                     'Sunday')
     AND business_id = 'Mark’s Bistro')
SELECT (total_weekend_checkins / NULLIF(total_weekday_checkins, 0))::numeric(5, 2) AS ratio_of_weekend_to_weekday_checkins
FROM weekend_checkins,
     weekday_checkins;",,INCORRECT RESULTS,0,0,0,0,0,7.32,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the ratio of open businesses to closed businesses in the city of San Francisco?,"SELECT CAST(SUM(CASE WHEN business.is_open = 1 THEN 1 ELSE 0 END) AS FLOAT) / NULLIF(SUM(CASE WHEN business.is_open = 0 THEN 1 ELSE 0 END), 0) AS ratio FROM business WHERE LOWER(business.city) ILIKE '%san francisco%';",yelp,ratio,,postgres,"SELECT (COUNT(*) FILTER (
                         WHERE is_open = 1))::FLOAT / COUNT(*) AS ratio_of_open_businesses
FROM business
WHERE city = 'San Francisco';",,INCORRECT RESULTS,0,0,0,0,0,3.96,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
